Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Carlos Marín,67211705.0,13.0,8.833333333333334,1.5,9.5,4.25,9.666666666666666,4.5,10.5,9.5,5.5,9.0,7.25,9.0,7.166666666666667,9.875,10.5,3.5,6.0,6.0,4.166666666666667,2.0
Alex Aketxe,2000443798.0,15.0,12.166666666666666,7.0,7.75,12.0,11.333333333333334,12.666666666666666,13.0,7.75,13.75,9.0,14.875,12.0,7.833333333333333,13.0,12.166666666666666,9.5,13.0,11.75,9.5,9.0
Diego Alende,67199156.0,10.0,12.166666666666666,12.0,11.25,12.0,12.333333333333334,10.0,12.5,11.25,9.75,12.0,11.875,11.8,11.833333333333334,10.75,13.166666666666666,11.5,13.0,12.25,8.166666666666666,14.0
Francisco Marín,2000666188.0,17.0,10.666666666666666,9.0,10.5,7.0,7.666666666666667,10.0,10.5,10.5,6.0,10.5,11.5,9.2,11.333333333333334,11.75,10.0,8.0,11.5,10.5,6.166666666666667,17.0
0,2000198617.0,14.0,9.333333333333334,10.0,8.5,8.75,12.333333333333334,9.0,14.0,8.5,7.25,9.75,13.25,10.8,8.333333333333334,14.0,13.0,6.0,8.75,14.5,7.333333333333333,13.0
Gideon Ikechukwu,2000683108.0,11.5,11.5,9.5,8.5,11.5,14.166666666666666,10.5,11.0,8.5,9.0,10.5,14.875,12.1,10.5,12.375,12.833333333333334,8.5,12.75,11.0,10.5,14.5
Agapito Torres,2000201479.0,17.0,12.5,12.0,10.25,9.25,11.0,9.666666666666666,13.75,10.25,8.5,12.25,14.0,11.6,10.833333333333334,12.5,13.333333333333334,6.5,10.75,12.5,8.666666666666666,11.0
Álex,2000509919.0,10.0,14.0,7.0,7.0,10.75,12.166666666666666,9.333333333333334,16.75,7.0,13.0,9.5,11.75,13.5,6.5,14.625,14.833333333333334,11.0,9.5,10.0,8.5,4.5
Daniel Moreno,2000631545.0,15.0,13.333333333333334,14.0,12.0,13.5,12.5,13.333333333333334,12.5,12.0,13.0,11.25,12.625,13.1,9.833333333333334,14.75,12.333333333333334,15.0,15.25,15.5,10.666666666666666,9.0
Javi Pereda,2000199802.0,8.0,8.166666666666666,7.0,8.5,12.0,9.666666666666666,10.833333333333334,10.25,8.5,11.0,7.25,12.875,9.4,7.0,14.75,9.0,9.5,11.25,13.5,9.166666666666666,4.0
Aldin Turkes,98033077.0,15.0,10.333333333333334,11.0,10.0,11.0,11.0,9.5,12.0,10.0,8.5,11.75,10.5,10.6,8.166666666666666,10.75,11.666666666666666,13.0,11.0,12.0,12.5,3.5
Ngala Diop,2000712992.0,10.0,3.6666666666666665,0.0,9.0,3.25,5.833333333333333,2.3333333333333335,3.25,9.0,0.0,7.75,3.0,3.5,6.0,9.0,5.833333333333333,0.0,3.5,10.5,0.0,0.0
Echedey Carpintier,83212484.0,7.5,8.333333333333334,9.5,8.5,11.25,9.166666666666666,6.5,12.75,8.5,10.25,10.0,7.0,7.8,8.5,11.0,13.0,0.0,9.75,6.0,5.333333333333333,14.5
Daniel Moreno,2000681256.0,6.0,9.666666666666666,12.5,4.5,12.5,9.0,7.833333333333333,13.25,4.5,13.75,4.5,13.125,11.2,3.0,12.25,8.833333333333334,14.5,8.5,9.75,9.5,0.0
Facundo Barboza,2000280204.0,6.5,6.0,6.5,1.75,14.75,1.1666666666666667,12.833333333333334,5.25,1.75,11.75,0.0,12.0,4.3,1.1666666666666667,14.875,3.5,12.0,13.5,13.5,7.833333333333333,4.5
Victor Cano,2000443364.0,12.5,7.0,3.5,2.75,12.25,9.333333333333334,13.666666666666666,9.5,2.75,13.25,2.75,8.875,9.8,1.8333333333333333,10.625,6.333333333333333,9.5,16.0,6.5,9.333333333333334,0.0
Fede Vico,67142992.0,2.5,12.333333333333334,5.0,10.5,12.5,12.666666666666666,13.333333333333334,10.5,10.5,11.5,10.5,10.5,12.4,8.333333333333334,7.75,11.333333333333334,12.0,14.0,4.5,9.0,9.0
Antonio Díaz,2000569978.0,13.0,9.333333333333334,11.0,8.0,14.75,7.333333333333333,10.333333333333334,11.0,8.0,12.0,8.0,10.25,10.0,5.333333333333333,10.5,7.333333333333333,12.0,12.0,8.5,6.666666666666667,0.0
Rubén Prieto,2000572704.0,11.0,7.0,13.0,7.0,13.0,8.0,9.666666666666666,15.5,7.0,9.0,7.0,12.5,9.0,4.666666666666667,11.0,10.333333333333334,13.0,9.5,10.5,12.0,0.0
Virgil Thérésin,49040143.0,12.0,8.666666666666666,10.0,13.0,9.0,11.333333333333334,7.5,11.0,13.0,7.5,11.5,8.75,9.6,13.333333333333334,10.75,11.333333333333334,6.0,10.0,10.5,6.166666666666667,11.0
Víctor Meseguer,67278046.0,11.0,13.0,12.0,12.5,12.5,13.0,10.0,12.0,12.5,11.0,14.0,12.75,13.0,11.666666666666666,12.0,12.333333333333334,12.0,11.5,12.0,9.333333333333334,11.0
Felipe Núñez,2000197172.0,10.5,7.833333333333333,9.5,10.0,6.75,7.833333333333333,5.166666666666667,12.5,10.0,4.5,9.5,10.75,7.2,9.166666666666666,11.375,12.0,0.0,7.75,11.5,2.3333333333333335,13.5
Javier Bravo,2000713001.0,8.5,11.666666666666666,6.0,5.5,10.25,11.833333333333334,11.666666666666666,13.0,5.5,13.0,8.5,8.0,11.9,5.833333333333333,12.0,12.333333333333334,13.0,13.0,6.75,9.0,7.0
