Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
13.0,11.333333333333334,4.0,16.5,12.0,15.0,11.875,14.5,16.5,7.5,16.5,12.25,13.2,11.833333333333334,8.25,14.0,9.0,15.0,10.5,9.75
10.0,12.0,9.0,13.0,14.5,13.666666666666666,13.25,12.5,13.0,14.0,13.5,11.25,12.4,12.666666666666666,16.0,13.333333333333334,12.5,14.0,13.5,12.5
14.0,15.0,13.0,15.5,11.0,11.333333333333334,11.5,13.5,15.5,10.5,16.0,15.25,12.4,15.666666666666666,15.75,14.666666666666666,12.0,13.0,14.0,15.5
13.0,13.0,14.0,14.5,14.0,13.0,13.75,13.5,14.5,12.5,15.5,14.25,13.0,14.333333333333334,15.75,13.333333333333334,13.5,14.333333333333334,15.5,14.5
6.0,13.0,9.0,12.0,18.0,14.0,13.25,15.0,12.0,14.5,14.0,12.75,13.4,12.0,16.0,14.666666666666666,12.0,13.666666666666666,15.0,11.5
11.0,15.0,10.0,13.5,13.5,15.0,12.75,13.5,13.5,13.0,13.0,12.25,14.8,13.0,14.75,14.333333333333334,12.5,13.666666666666666,14.5,12.5
16.0,13.333333333333334,12.0,12.0,16.5,15.333333333333334,15.25,13.0,12.0,16.0,14.0,12.75,14.2,11.0,14.5,13.666666666666666,15.5,16.0,11.5,11.5
16.0,16.0,16.0,12.5,16.0,15.666666666666666,13.75,14.5,12.5,14.5,12.0,15.5,15.8,11.333333333333334,13.25,15.0,15.0,15.0,15.5,12.5
19.5,15.833333333333334,13.5,16.0,17.75,16.5,19.875,17.5,16.0,21.5,18.25,16.75,15.7,13.666666666666666,25.125,17.833333333333332,20.75,20.5,18.0,16.0
7.0,14.666666666666666,11.0,11.5,17.0,17.333333333333332,16.0,14.0,11.5,17.5,15.5,13.25,16.0,9.333333333333334,13.75,14.666666666666666,18.0,17.0,12.5,11.5
11.0,13.333333333333334,13.0,13.5,16.0,16.0,13.75,13.5,13.5,16.0,14.0,12.25,14.2,11.333333333333334,16.25,14.666666666666666,15.5,15.0,16.5,10.5
25.0,13.666666666666666,13.0,15.75,13.5,9.666666666666666,13.25,14.75,15.75,7.25,16.25,10.875,11.6,11.333333333333334,16.25,13.833333333333334,11.75,16.833333333333332,17.0,11.0
7.0,14.666666666666666,12.0,14.0,14.5,12.666666666666666,11.25,16.5,14.0,11.5,14.5,12.5,13.6,13.333333333333334,17.25,15.666666666666666,13.5,12.666666666666666,13.5,13.0
10.0,18.0,12.0,17.0,17.0,20.666666666666668,15.5,16.0,17.0,18.0,18.5,11.75,18.4,16.166666666666668,18.375,18.666666666666668,17.0,16.0,14.5,16.25
14.0,18.0,13.0,20.5,17.0,19.666666666666668,17.5,19.0,20.5,18.0,19.25,18.75,19.1,16.166666666666668,20.75,18.5,21.0,18.333333333333332,21.0,16.0
6.0,13.666666666666666,6.0,12.0,17.0,14.0,16.25,13.0,12.0,16.0,13.5,12.25,14.0,10.333333333333334,14.0,13.0,14.0,16.333333333333332,10.0,10.5
12.0,16.0,15.0,16.0,12.5,14.666666666666666,14.25,15.5,16.0,10.5,16.0,15.5,15.2,15.666666666666666,10.75,15.666666666666666,15.25,13.666666666666666,11.5,16.0
10.0,19.333333333333332,11.0,20.25,16.5,20.166666666666668,19.125,21.5,20.25,16.75,21.0,20.875,19.8,20.0,13.625,20.833333333333332,18.0,20.833333333333332,16.0,20.5
26.5,15.5,13.0,20.75,13.75,17.833333333333332,15.5,15.5,20.75,16.0,19.0,15.5,15.9,20.166666666666668,19.625,17.166666666666668,18.25,16.833333333333332,18.5,18.0
13.0,15.333333333333334,11.0,21.5,12.5,16.166666666666668,14.875,16.25,21.5,13.25,21.25,20.0,15.1,20.166666666666668,23.375,17.166666666666668,21.25,16.0,17.0,18.5
23.0,20.333333333333332,13.5,19.25,12.5,16.666666666666668,12.125,21.0,19.25,15.75,17.0,21.25,17.1,19.0,21.875,22.5,13.0,14.666666666666666,19.25,14.5
15.0,10.0,11.0,8.5,14.0,11.0,12.25,10.5,8.5,14.0,9.0,11.75,10.6,6.666666666666667,17.25,10.333333333333334,9.5,11.666666666666666,15.0,7.0
8.0,17.333333333333332,6.0,11.25,17.0,18.666666666666668,17.625,20.0,11.25,19.75,12.0,16.75,18.6,11.5,19.375,18.333333333333332,16.5,18.833333333333332,17.75,10.0
