,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,GK_abis,Aerial,0.0,13.0,14.0,15.0,16.5,19.0
1,GK_abis,Awareness,0.0,10.0,11.0,11.833333333333334,13.5,15.666666666666666
2,GK_abis,Clearing,0.0,1.5,2.0,2.5,5.5,12.0
3,GK_abis,Closing,0.0,10.5,11.5,12.5,13.75,16.5
4,GK_abis,Control,0.0,5.25,7.75,9.0,11.25,13.5
5,GK_abis,Creativity,0.0,8.666666666666666,9.333333333333334,10.166666666666666,11.166666666666666,15.333333333333334
6,GK_abis,Crossing,0.0,6.625,7.625,8.75,9.75,12.75
7,GK_abis,Decision,0.0,11.5,12.0,12.75,13.75,17.25
8,GK_abis,Defensive,0.0,10.5,11.5,12.5,13.75,16.5
9,GK_abis,Dribbling,0.0,4.0,4.75,6.0,7.5,11.0
10,GK_abis,Focus,0.0,10.5,11.5,12.5,13.5,16.5
11,GK_abis,Endeavour,0.0,10.25,11.125,11.75,12.125,14.625
12,GK_abis,Intelligence,0.0,9.2,10.0,10.5,12.1,14.6
13,GK_abis,Marking,0.0,7.5,8.5,9.166666666666666,10.0,11.666666666666666
14,GK_abis,Mobility,0.0,10.0,11.0,11.75,12.25,14.0
15,GK_abis,Movement,0.0,11.333333333333334,12.333333333333334,12.833333333333334,13.833333333333334,15.833333333333334
16,GK_abis,Off The Ball,0.0,5.5,6.5,7.25,8.5,11.25
17,GK_abis,Passing,0.0,8.166666666666666,9.333333333333334,11.0,12.333333333333334,16.333333333333332
18,GK_abis,Physical,0.0,9.5,10.5,11.5,12.0,14.5
19,GK_abis,Tackling,0.0,5.25,6.25,7.0,8.5,9.5
