,DF,COL,Q0,Q20,Q40,Q60,Q80,Q100
0,MC_abis,Aerial,2.0,7.0,9.5,12.0,14.0,18.0
1,MC_abis,Awareness,6.333333333333333,12.166666666666666,13.166666666666666,13.833333333333334,14.666666666666666,16.833333333333332
2,MC_abis,Clearing,3.0,8.0,9.0,10.0,12.0,17.0
3,MC_abis,Closing,3.75,10.5,11.5,12.5,13.75,16.5
4,MC_abis,Control,8.0,12.5,13.5,14.5,15.5,18.5
5,MC_abis,Creativity,1.3333333333333333,12.0,12.833333333333334,13.5,14.333333333333334,18.166666666666668
6,MC_abis,Crossing,7.375,11.125,12.25,13.125,13.875,16.75
7,MC_abis,Decision,4.0,12.25,13.0,13.75,14.75,17.5
8,MC_abis,Defensive,3.75,10.5,11.5,12.5,13.75,16.5
9,MC_abis,Dribbling,5.5,10.75,12.5,13.5,14.75,18.0
10,MC_abis,Focus,0.0,11.25,12.0,12.75,13.5,17.0
11,MC_abis,Endeavour,8.75,10.75,11.75,12.5,14.0,17.875
12,MC_abis,Intelligence,4.6,12.1,12.9,13.6,14.2,16.9
13,MC_abis,Marking,2.5,9.666666666666666,11.0,12.0,13.166666666666666,15.666666666666666
14,MC_abis,Mobility,7.125,12.0,13.125,14.0,14.75,17.75
15,MC_abis,Movement,2.6666666666666665,12.333333333333334,13.166666666666666,13.666666666666666,14.5,16.833333333333332
16,MC_abis,Off The Ball,0.0,11.0,12.5,13.5,14.5,17.5
17,MC_abis,Passing,8.666666666666666,12.333333333333334,13.333333333333334,14.166666666666666,15.0,18.0
18,MC_abis,Physical,7.0,11.0,12.0,13.0,14.0,17.25
19,MC_abis,Tackling,2.5,10.0,11.25,12.25,13.25,16.5
