Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
18.0,19.0,2.0,16.75,17.75,18.166666666666668,13.875,17.5,16.75,15.25,17.25,13.75,17.9,12.0,17.0,19.0,11.0,17.666666666666668,18.5,11.75
17.0,14.666666666666666,18.0,16.0,13.5,14.666666666666666,12.75,13.5,16.0,14.0,15.5,13.0,14.4,16.0,17.0,14.333333333333334,12.5,14.0,17.0,15.5
14.0,18.833333333333332,16.0,17.0,14.25,18.666666666666668,15.375,17.75,17.0,14.5,21.0,14.5,18.3,16.0,22.375,18.833333333333332,17.25,15.833333333333334,18.5,17.0
15.0,11.333333333333334,14.0,10.5,10.5,11.666666666666666,8.75,12.0,10.5,7.5,9.0,12.25,11.2,11.333333333333334,14.25,12.333333333333334,7.0,9.333333333333334,11.0,10.0
13.0,11.5,9.0,11.5,12.0,14.166666666666666,13.125,14.0,11.5,11.5,13.0,15.75,13.0,11.666666666666666,15.5,13.333333333333334,13.25,11.666666666666666,13.5,16.0
6.0,14.666666666666666,5.0,14.5,16.0,15.0,15.5,15.5,14.5,14.0,14.0,14.0,14.8,13.666666666666666,14.5,15.333333333333334,15.5,15.666666666666666,12.0,15.0
7.0,14.0,8.0,10.5,15.0,12.666666666666666,14.25,13.5,10.5,14.5,13.5,12.0,13.4,9.0,14.25,13.333333333333334,14.0,14.666666666666666,13.0,10.0
5.0,17.833333333333332,11.0,15.25,17.5,20.333333333333332,15.75,22.75,15.25,15.0,16.75,12.75,19.0,14.0,18.0,21.666666666666668,17.5,17.666666666666668,12.0,14.5
11.0,14.333333333333334,9.0,12.0,15.0,14.0,13.5,14.5,12.0,14.5,12.5,11.75,14.4,10.333333333333334,14.75,14.0,13.5,15.0,13.5,10.0
15.0,13.333333333333334,15.0,11.5,15.5,14.666666666666666,12.5,13.0,11.5,13.5,15.0,12.25,13.4,9.0,12.5,14.333333333333334,16.0,14.0,13.5,10.0
9.0,14.0,13.0,11.5,16.0,14.333333333333334,14.25,13.5,11.5,15.5,14.5,13.5,14.2,10.0,14.75,13.666666666666666,15.5,15.666666666666666,12.5,11.0
20.0,19.333333333333332,3.0,19.0,13.5,14.166666666666666,10.75,17.5,19.0,10.5,17.5,17.375,15.9,14.833333333333334,15.25,18.666666666666668,12.75,13.5,19.0,12.25
8.0,21.0,13.0,15.25,12.75,21.5,12.375,25.75,15.25,15.5,18.25,17.375,20.6,14.5,22.75,25.333333333333332,15.0,13.333333333333334,18.0,14.75
19.5,19.0,21.0,20.5,13.0,14.5,15.875,21.75,20.5,12.5,19.75,22.75,16.7,20.166666666666668,19.25,20.166666666666668,19.25,16.166666666666668,16.75,16.75
6.0,13.0,13.0,11.5,13.5,13.333333333333334,11.75,14.0,11.5,14.0,12.0,9.5,13.0,9.0,15.0,14.0,16.0,13.0,11.5,8.5
13.0,18.833333333333332,5.0,17.25,19.75,20.166666666666668,20.875,22.75,17.25,20.25,17.5,17.0,20.4,14.666666666666666,17.875,20.166666666666668,19.5,21.666666666666668,17.75,14.5
15.0,19.166666666666668,11.0,14.75,21.25,16.833333333333332,17.625,19.75,14.75,19.25,18.0,17.5,17.9,13.166666666666666,22.0,19.333333333333332,18.25,18.833333333333332,21.0,13.25
16.0,16.333333333333332,15.0,17.0,14.5,17.666666666666668,14.625,19.25,17.0,15.25,21.0,19.875,16.8,16.0,18.625,18.833333333333332,13.5,17.333333333333332,20.25,15.5
7.0,14.0,8.0,10.0,16.0,15.333333333333334,14.5,12.0,10.0,16.0,12.0,10.25,14.6,8.166666666666666,15.5,13.0,14.5,14.666666666666666,12.5,8.0
10.0,14.0,13.0,14.5,12.5,13.0,12.5,13.5,14.5,11.5,14.0,11.25,13.2,14.0,14.0,14.0,13.0,13.0,14.0,13.0
15.0,15.0,12.0,15.5,14.0,14.0,12.75,15.0,15.5,12.0,15.0,11.75,14.2,14.333333333333334,12.75,15.333333333333334,14.0,14.666666666666666,12.0,15.0
13.0,19.666666666666668,11.0,10.5,18.75,19.833333333333332,17.625,19.0,10.5,22.25,15.0,12.625,19.7,10.5,19.5,19.333333333333332,19.75,18.833333333333332,16.0,15.75
13.0,15.833333333333334,14.0,14.75,11.5,16.166666666666668,12.75,18.5,14.75,11.5,21.0,13.5,15.9,14.166666666666666,19.0,17.833333333333332,12.75,14.833333333333334,19.5,14.25
12.0,15.333333333333334,12.0,13.25,21.25,19.666666666666668,18.375,18.5,13.25,20.5,15.75,17.25,17.7,12.833333333333334,20.875,17.833333333333332,14.25,18.833333333333332,14.25,12.25
12.0,15.666666666666666,18.0,14.0,15.25,15.666666666666666,14.75,18.75,14.0,10.75,17.5,19.625,15.7,13.666666666666666,18.625,17.666666666666668,12.5,15.666666666666666,18.5,13.5
8.0,19.333333333333332,9.0,18.0,16.75,20.666666666666668,16.875,18.5,18.0,16.0,19.5,20.125,18.9,17.0,20.5,20.833333333333332,15.0,17.333333333333332,21.0,16.25
6.0,20.166666666666668,9.0,15.5,20.5,20.166666666666668,19.25,24.0,15.5,22.0,14.5,20.25,20.5,14.333333333333334,19.75,22.166666666666668,20.0,21.166666666666668,19.25,12.25
15.0,12.666666666666666,8.0,11.5,9.0,10.333333333333334,9.0,15.5,11.5,7.5,12.0,13.5,11.2,12.0,13.75,14.666666666666666,9.5,9.666666666666666,14.0,12.5
