Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Gautier Larsonneur,85133818.0,12.5,13.0,1.5,13.75,12.25,12.5,8.333333333333334,12.0,13.75,10.5,14.25,10.625,12.3,9.833333333333334,12.75,13.0,2.0,11.5,12.75,5.166666666666667,3.0
Enrico Brancadori,2000436507.0,17.0,14.666666666666666,18.0,16.0,13.5,14.666666666666666,12.0,13.5,16.0,14.0,15.5,13.0,14.4,16.0,17.0,14.333333333333334,10.0,13.5,17.0,10.0,16.0
Rubén Iranzo,2000032467.0,14.0,13.166666666666666,16.0,14.25,12.0,13.0,11.666666666666666,12.5,14.25,10.25,14.5,11.125,12.8,14.166666666666666,15.5,13.166666666666666,11.5,12.5,14.75,10.5,16.0
Urko González de Zárate,2000058330.0,15.0,11.333333333333334,14.0,10.5,10.5,11.666666666666666,9.666666666666666,12.0,10.5,7.5,9.0,12.25,11.2,11.333333333333334,14.25,12.333333333333334,8.0,11.0,11.0,7.333333333333333,14.0
0,28100123.0,13.0,10.833333333333334,9.0,11.5,12.0,12.333333333333334,11.666666666666666,14.0,11.5,11.5,13.0,15.75,11.5,11.666666666666666,15.5,13.333333333333334,10.0,11.5,13.5,6.166666666666667,20.0
José Gayà,67178177.0,6.0,14.666666666666666,5.0,14.5,16.0,15.0,15.666666666666666,15.5,14.5,14.0,14.0,14.0,14.8,13.666666666666666,14.5,15.333333333333334,16.0,16.0,12.0,11.333333333333334,15.0
Orkun Kökçü,37061602.0,7.0,14.0,8.0,10.5,15.0,12.666666666666666,14.333333333333334,13.5,10.5,14.5,13.5,12.0,13.4,9.0,14.25,13.333333333333334,14.0,15.0,13.0,12.333333333333334,6.0
Damián Ribera,2000193186.0,5.0,13.833333333333334,11.0,10.5,17.5,15.5,14.666666666666666,15.5,10.5,15.0,11.5,11.75,14.9,9.666666666666666,14.625,14.833333333333334,16.0,17.0,9.5,12.333333333333334,7.0
Sérgio Mané,2000507867.0,11.0,14.333333333333334,9.0,12.0,15.0,14.0,13.666666666666666,14.5,12.0,14.5,12.5,11.75,14.4,10.333333333333334,14.75,14.0,14.0,16.0,13.5,12.666666666666666,7.0
Bartol Barišić,24065111.0,15.0,13.333333333333334,15.0,11.5,15.5,14.666666666666666,11.333333333333334,13.0,11.5,13.5,15.0,12.25,13.4,9.0,12.5,14.333333333333334,16.0,13.0,13.5,13.333333333333334,4.0
