Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Lluís,2000443359.0,10.0,6.0,0.0,8.0,7.0,9.0,6.666666666666667,12.5,8.0,3.5,9.0,14.0,7.0,5.333333333333333,12.25,11.666666666666666,0.0,10.0,11.0,2.3333333333333335,0.0
Pablo López,2000612702.0,11.0,10.0,7.0,6.5,12.5,8.0,10.0,10.0,6.5,11.0,7.5,13.0,9.0,7.333333333333333,15.75,9.666666666666666,8.0,11.5,11.0,8.0,12.0
Yeray Ortega,2000199817.0,17.5,13.0,10.0,11.0,9.5,12.0,7.0,12.5,11.0,8.0,11.0,10.75,11.4,11.666666666666666,12.75,14.333333333333334,8.0,8.5,12.5,7.0,12.0
Yanis Mohamed,2000710637.0,16.0,12.333333333333334,12.0,10.5,12.5,9.0,9.0,14.5,10.5,7.0,11.0,14.75,10.8,11.666666666666666,13.0,13.0,10.0,9.0,14.5,8.0,12.0
Mikel Santamaría,2000201716.0,10.0,9.333333333333334,6.0,9.5,11.0,13.333333333333334,12.0,10.5,9.5,11.5,11.0,11.0,11.0,10.666666666666666,13.0,11.333333333333334,9.0,12.5,10.5,8.0,9.0
Eduardo Bautista,2000207175.0,8.0,9.333333333333334,7.0,7.0,10.5,9.333333333333334,11.666666666666666,9.0,7.0,9.5,7.0,11.5,9.2,5.333333333333333,16.0,9.333333333333334,12.0,10.5,11.5,7.333333333333333,4.0
Jon Magunazelaia,2000082492.0,11.0,11.0,10.0,13.5,13.5,11.666666666666666,11.666666666666666,12.0,13.5,11.0,10.0,11.5,12.0,11.333333333333334,13.75,10.666666666666666,12.0,13.5,11.5,12.666666666666666,6.0
Sullivan Mayele,2000506525.0,13.0,14.333333333333334,8.0,10.5,13.0,12.0,11.333333333333334,15.0,10.5,11.5,12.0,14.75,13.4,10.333333333333334,10.5,14.0,9.0,14.5,11.5,9.333333333333334,13.0
Miguel Rodríguez,2000192674.0,14.0,7.333333333333333,4.0,9.5,14.5,13.666666666666666,14.666666666666666,11.5,9.5,14.0,8.5,10.75,10.8,8.0,13.25,10.666666666666666,8.0,16.5,12.5,12.666666666666666,2.5
Giancarlo Perea,2000512704.0,17.0,10.0,6.0,6.0,15.5,13.333333333333334,13.0,11.0,6.0,14.5,9.5,11.25,11.8,4.0,12.5,11.0,13.0,15.5,13.5,13.666666666666666,4.0
Javi Cueto,67279676.0,3.0,9.333333333333334,15.0,10.5,15.0,11.0,11.333333333333334,10.0,10.5,14.5,10.5,10.25,10.2,8.666666666666666,14.5,10.0,16.0,13.0,9.5,12.0,6.0
Adrián Ortolà,67115824.0,14.0,8.333333333333334,0.0,12.5,13.0,8.0,8.333333333333334,11.5,12.5,5.5,13.5,11.5,7.2,8.333333333333334,6.5,12.0,0.0,12.5,8.0,3.6666666666666665,0.0
Andrés Romero,2000193995.0,17.5,5.666666666666667,8.5,9.0,8.0,8.333333333333334,5.833333333333333,11.5,9.0,6.75,10.0,13.125,6.5,10.166666666666666,9.125,10.833333333333334,0.0,8.75,8.0,5.0,9.5
Ibrahima Kébé,2000024313.0,12.0,14.333333333333334,11.0,11.5,10.0,11.666666666666666,9.0,13.5,11.5,10.0,12.5,10.75,12.6,10.666666666666666,12.75,14.0,9.0,10.5,12.0,8.333333333333334,15.0
Morris Pietranera,2000568425.0,10.0,10.333333333333334,10.0,10.0,16.0,11.666666666666666,11.0,12.0,10.0,14.0,12.0,12.0,11.4,8.666666666666666,10.5,11.0,14.0,14.0,13.0,14.0,5.0
Diego Mercado,14160026.0,3.0,12.666666666666666,7.0,12.5,10.0,10.333333333333334,10.666666666666666,13.5,12.5,8.0,11.0,12.5,11.2,11.666666666666666,10.25,13.333333333333334,13.0,11.0,11.0,7.666666666666667,12.0
Jordi Busquets,2000574550.0,3.5,4.666666666666667,3.5,7.0,11.0,5.666666666666667,7.666666666666667,10.5,7.0,9.5,5.25,12.0,5.2,6.666666666666667,13.375,8.666666666666666,0.0,11.5,11.75,6.666666666666667,4.0
Vicente Jové,2000574547.0,3.5,8.333333333333334,8.0,4.5,14.25,3.3333333333333335,11.333333333333334,6.5,4.5,7.75,0.0,10.75,7.0,3.0,11.25,4.333333333333333,11.0,13.5,12.0,7.166666666666667,11.0
Antonio Manuel Bazán,2000714138.0,6.5,7.666666666666667,7.0,7.75,15.0,7.333333333333333,14.166666666666666,10.75,7.75,10.25,7.75,9.5,9.0,5.166666666666667,11.125,7.166666666666667,14.0,15.0,9.25,8.333333333333334,0.0
Manuel García,2000633004.0,17.5,4.666666666666667,9.0,2.5,13.0,9.0,11.0,10.0,2.5,14.0,2.5,9.5,8.2,1.6666666666666667,12.0,6.666666666666667,12.0,11.5,8.5,11.666666666666666,0.0
