Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
24.0,11.833333333333334,2.5,15.0,16.0,17.166666666666668,12.5,13.25,15.0,10.0,15.0,17.125,14.1,12.0,16.0,14.333333333333334,6.5,15.833333333333334,14.25,6.5
7.0,16.166666666666668,10.0,15.75,16.75,17.166666666666668,18.875,19.5,15.75,16.75,19.75,18.75,16.6,14.833333333333334,20.875,18.666666666666668,17.0,18.666666666666668,15.5,15.25
16.0,10.666666666666666,12.0,10.5,10.0,10.333333333333334,9.0,11.5,10.5,9.5,10.5,13.75,10.4,11.333333333333334,13.75,11.333333333333334,7.5,10.333333333333334,13.0,12.5
18.0,18.0,15.0,18.75,15.0,17.0,13.375,22.0,18.75,14.75,17.25,17.5,16.4,19.0,17.875,22.333333333333332,13.0,15.166666666666666,14.5,16.25
15.0,15.666666666666666,15.0,16.25,18.25,16.666666666666668,15.875,18.0,16.25,13.75,18.25,17.875,15.7,15.166666666666666,19.375,18.166666666666668,12.5,18.166666666666668,18.5,16.25
16.0,13.666666666666666,11.0,15.5,14.5,18.166666666666668,15.5,20.25,15.5,12.25,18.25,17.25,15.7,14.666666666666666,19.75,19.166666666666668,13.25,16.666666666666668,17.75,16.0
15.0,13.333333333333334,8.0,14.25,14.5,18.666666666666668,15.75,15.5,14.25,18.0,16.5,14.5,16.2,15.0,21.25,15.333333333333334,18.0,15.833333333333334,19.0,13.0
11.0,15.833333333333334,10.0,16.5,12.25,15.166666666666666,17.5,19.0,16.5,12.0,19.0,22.625,14.7,16.166666666666668,17.125,19.166666666666668,15.75,18.166666666666668,15.5,17.5
12.0,19.833333333333332,10.0,16.75,18.0,19.166666666666668,18.375,19.0,16.75,18.75,16.75,16.25,19.8,16.833333333333332,15.625,18.666666666666668,19.5,20.0,13.25,17.5
13.0,14.666666666666666,13.0,11.0,13.0,16.333333333333332,12.25,11.5,11.0,12.5,15.0,16.0,14.2,9.333333333333334,16.5,15.0,14.0,12.333333333333334,13.5,10.25
14.0,20.5,11.0,17.5,15.0,22.0,16.125,25.75,17.5,15.5,17.5,13.0,21.0,16.0,17.875,24.666666666666668,16.75,17.833333333333332,16.5,17.5
12.0,16.333333333333332,11.0,15.5,15.75,14.666666666666666,18.25,16.75,15.5,12.75,18.25,17.875,15.3,14.666666666666666,20.125,16.666666666666668,15.75,17.666666666666668,19.5,16.0
18.0,17.166666666666668,3.0,15.0,8.5,13.333333333333334,9.875,19.75,15.0,5.0,17.25,14.875,15.2,11.0,16.375,18.333333333333332,10.0,12.333333333333334,12.0,10.5
11.0,17.833333333333332,12.5,18.25,14.5,14.333333333333334,13.875,19.75,18.25,15.0,17.5,18.875,15.4,17.333333333333332,21.25,19.666666666666668,17.25,15.5,17.5,16.25
7.0,15.833333333333334,12.0,16.25,14.5,20.166666666666668,14.875,16.75,16.25,18.0,17.0,16.25,17.9,13.5,18.5,17.333333333333332,17.75,14.833333333333334,17.25,11.25
6.5,15.166666666666666,14.0,12.75,20.25,15.833333333333334,17.5,16.5,12.75,17.75,12.75,17.625,15.6,11.166666666666666,20.625,16.0,15.5,19.166666666666668,15.75,11.0
13.0,16.5,16.0,15.25,14.5,18.666666666666668,14.0,18.75,15.25,12.0,18.5,17.75,16.6,14.833333333333334,16.25,20.0,16.0,14.666666666666666,16.25,15.25
12.0,20.166666666666668,14.0,10.25,14.0,18.0,15.625,24.25,10.25,19.25,14.0,14.75,20.0,10.0,16.75,21.0,17.25,15.5,12.25,12.5
8.0,13.833333333333334,7.0,14.25,16.0,15.166666666666666,18.625,17.5,14.25,18.0,16.75,17.75,15.3,12.166666666666666,18.375,15.166666666666666,17.25,18.166666666666668,17.25,12.25
5.0,19.666666666666668,3.0,12.75,17.0,18.833333333333332,16.125,21.25,12.75,17.75,17.25,20.125,19.1,10.0,11.875,20.833333333333332,19.75,16.833333333333332,9.5,12.0
16.0,19.166666666666668,15.0,14.75,12.25,15.833333333333334,10.875,19.75,14.75,8.75,18.75,18.25,16.7,14.833333333333334,19.0,20.333333333333332,17.5,12.833333333333334,21.0,16.25
25.5,19.333333333333332,18.0,18.0,15.25,17.166666666666668,15.0,22.75,18.0,17.75,16.5,15.625,17.9,18.0,17.125,21.833333333333332,17.5,16.833333333333332,12.75,14.5
21.0,14.666666666666666,11.0,15.75,17.25,16.0,16.25,17.0,15.75,18.25,16.5,14.5,15.1,16.0,15.625,16.833333333333332,16.5,16.5,14.75,13.5
9.0,17.5,13.5,16.0,19.25,18.166666666666668,16.625,19.0,16.0,15.5,13.75,17.5,17.4,14.666666666666666,18.125,19.333333333333332,18.5,18.166666666666668,13.75,14.0
14.0,17.0,11.0,14.0,14.25,15.666666666666666,10.375,18.5,14.0,13.25,16.75,14.375,15.6,13.666666666666666,15.75,19.0,12.0,12.166666666666666,14.75,13.75
13.0,15.333333333333334,20.5,6.5,17.75,11.333333333333334,14.375,21.0,6.5,16.75,12.25,16.75,16.0,4.333333333333333,22.25,14.0,15.0,14.5,15.25,6.5
8.0,13.666666666666666,8.0,10.5,15.0,13.666666666666666,12.25,12.5,10.5,13.5,11.5,11.5,13.6,9.0,14.5,13.0,12.5,13.666666666666666,14.0,10.0
