Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Shooting,Tackling
Pedro Javier López,2000202554.0,17.0,10.166666666666666,1.5,11.5,8.75,11.0,7.666666666666667,12.5,11.5,8.5,13.5,10.5,10.0,8.5,12.125,12.833333333333334,2.5,10.5,10.0,5.666666666666667,2.0
Nikola Colic,2000212623.0,12.0,11.833333333333334,10.0,12.75,12.25,12.0,10.666666666666666,14.0,12.75,10.25,13.0,13.125,11.4,13.5,13.5,14.166666666666666,7.5,12.0,13.5,8.166666666666666,14.0
Ramón Santos,2000440896.0,14.0,13.666666666666666,11.0,10.75,9.25,11.833333333333334,8.0,14.75,10.75,9.5,11.0,11.375,12.7,11.166666666666666,15.0,14.166666666666666,10.0,9.0,12.5,6.5,14.0
Xabier Gourgues,2000663362.0,17.0,12.666666666666666,13.0,12.0,10.0,10.666666666666666,8.333333333333334,12.5,12.0,10.0,12.5,13.75,11.0,12.0,13.25,13.333333333333334,8.0,10.0,13.0,8.0,13.0
Manu Sánchez,67284340.0,8.0,12.5,12.0,12.25,10.5,10.333333333333334,10.5,12.75,12.25,8.5,14.25,13.0,11.0,12.5,13.0,13.0,7.5,11.25,13.0,9.166666666666666,13.0
Jon Moncayola,67267210.0,11.0,12.833333333333334,11.0,15.0,13.25,12.0,12.166666666666666,12.75,15.0,10.0,13.25,14.125,12.4,12.666666666666666,12.0,12.666666666666666,5.5,13.25,12.25,11.833333333333334,13.0
Pierre Kunde,67211690.0,10.0,11.166666666666666,10.0,12.5,10.25,10.0,10.5,10.75,12.5,10.0,11.25,16.875,10.6,11.333333333333334,13.0,10.666666666666666,13.5,11.25,14.75,11.5,13.0
Mohamed Cissé,2000565877.0,7.0,12.0,11.0,11.0,13.5,13.666666666666666,12.666666666666666,12.5,11.0,14.5,13.0,12.5,12.4,10.666666666666666,15.25,13.333333333333334,13.0,13.0,13.0,12.0,6.0
Bart Ramselaar,37045888.0,11.0,13.5,10.0,10.0,14.75,14.0,12.833333333333334,12.0,10.0,14.5,13.5,11.75,13.4,9.666666666666666,13.625,13.166666666666666,15.5,14.0,11.0,10.333333333333334,9.5
Yann Karamoh,85144982.0,13.0,10.166666666666666,9.0,11.5,13.25,10.0,13.5,9.75,11.5,13.0,10.75,8.875,10.4,8.5,14.0,9.333333333333334,11.5,13.25,11.75,13.166666666666666,3.0
Roberto,2000440887.0,9.0,15.166666666666666,7.0,11.25,12.25,15.833333333333334,11.5,13.25,11.25,15.5,12.25,10.375,15.1,9.166666666666666,15.875,14.666666666666666,16.5,14.5,13.0,12.333333333333334,7.0
Uğur Özbay,2000432893.0,14.0,12.0,10.0,11.5,9.0,10.666666666666666,9.0,14.0,11.5,7.5,11.5,11.5,11.2,11.333333333333334,12.5,13.333333333333334,7.0,10.0,14.0,7.333333333333333,13.0
Silvan Hefti,98038279.0,12.0,12.5,10.0,13.75,11.5,10.0,11.833333333333334,12.75,13.75,8.5,13.75,13.75,11.0,13.5,12.5,12.666666666666666,7.5,11.75,13.5,9.166666666666666,14.0
Alberto Leon Fernández,2000631656.0,12.0,10.166666666666666,7.0,7.0,11.5,12.166666666666666,9.0,10.0,7.0,12.75,8.5,9.875,11.3,7.0,16.25,10.166666666666666,13.5,9.75,11.0,7.333333333333333,8.0
Eugenio,2000632614.0,6.0,13.0,9.0,10.5,12.0,13.666666666666666,11.666666666666666,15.5,10.5,11.5,9.75,10.5,13.4,9.166666666666666,15.75,14.666666666666666,12.0,11.5,13.0,10.333333333333334,4.5
Carlos Abraham,2000440884.0,10.0,13.166666666666666,8.0,11.5,10.25,13.0,9.166666666666666,16.0,11.5,9.5,11.0,12.0,12.6,11.666666666666666,12.125,15.833333333333334,11.5,11.0,10.5,8.333333333333334,13.0
Gaizka Larrazabal,67256616.0,11.0,11.833333333333334,8.0,10.5,12.0,13.333333333333334,12.0,12.0,10.5,12.25,11.5,11.5,12.6,9.833333333333334,13.0,12.166666666666666,13.5,12.5,12.25,11.166666666666666,6.0
Mama Baldé,55070279.0,9.0,12.666666666666666,8.0,8.0,11.5,11.833333333333334,10.0,10.75,8.0,11.5,8.5,12.0,12.1,8.166666666666666,13.125,11.5,14.0,10.5,10.75,8.166666666666666,8.5
Santi Comesaña,67224142.0,11.0,12.833333333333334,13.0,12.75,11.25,12.333333333333334,10.666666666666666,12.25,12.75,10.5,13.25,12.625,12.4,12.5,11.5,12.666666666666666,11.5,11.75,11.0,9.0,12.0
Javi Martínez,67249495.0,12.0,12.5,7.0,11.5,13.25,13.333333333333334,11.166666666666666,12.5,11.5,12.5,13.0,10.0,13.2,9.333333333333334,11.875,12.166666666666666,12.5,13.0,11.0,11.333333333333334,9.5
Juan Artola,67260216.0,7.0,12.5,8.0,11.25,11.75,13.333333333333334,10.5,11.75,11.25,12.0,11.25,9.625,12.8,10.5,11.625,12.333333333333334,14.5,10.5,8.5,8.0,12.0
Julio Villalba,79028819.0,9.0,12.5,15.0,10.5,13.75,11.333333333333334,11.833333333333334,12.25,10.5,12.0,11.25,16.625,12.2,8.0,13.5,11.666666666666666,12.5,13.25,12.75,11.833333333333334,5.0
Álvaro García,89062864.0,12.0,9.166666666666666,9.0,10.75,11.25,11.0,11.333333333333334,11.0,10.75,9.25,11.5,11.875,10.2,12.166666666666666,11.25,10.5,7.5,13.0,9.5,8.5,14.0
Samy Chouchane,2000010841.0,5.5,10.5,9.5,11.25,13.5,12.0,10.833333333333334,13.25,11.25,8.5,10.25,13.0,10.9,10.333333333333334,11.375,13.166666666666666,8.0,12.0,9.25,8.833333333333334,14.0
Alex Hernando,2000197164.0,12.0,11.166666666666666,1.5,10.0,2.25,8.333333333333334,3.8333333333333335,13.5,10.0,3.5,11.5,11.5,9.6,7.5,10.625,12.5,3.5,5.0,9.0,3.0,2.0
José Alberto Nieto,2000197171.0,8.0,12.833333333333334,7.0,10.5,14.75,15.666666666666666,10.5,14.5,10.5,15.5,11.5,11.0,14.2,9.666666666666666,13.125,14.5,16.5,12.5,11.0,12.666666666666666,7.5
Jordi,2000513013.0,16.0,12.0,10.0,12.75,13.0,13.166666666666666,12.666666666666666,13.75,12.75,12.0,13.5,11.875,12.5,12.833333333333334,13.5,13.5,9.0,15.5,13.75,8.833333333333334,15.0
Laure,2000631655.0,6.0,11.166666666666666,7.0,11.25,17.5,13.833333333333334,13.666666666666666,15.5,11.25,13.75,11.0,14.875,13.1,10.5,11.75,13.5,12.5,16.0,11.25,13.333333333333334,8.0
