Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
19.0,13.0,1.0,15.5,15.25,11.0,13.75,13.75,15.5,10.5,15.5,13.375,11.8,11.166666666666666,16.0,13.5,9.0,17.5,16.0,9.25
7.0,16.666666666666668,10.0,15.0,14.75,15.666666666666666,15.375,16.75,15.0,17.75,19.0,13.875,16.6,13.333333333333334,18.625,15.833333333333334,14.5,16.166666666666668,15.0,15.5
14.0,13.666666666666666,13.0,16.5,11.0,12.666666666666666,12.0,15.0,16.5,9.25,19.75,15.875,13.2,16.333333333333332,15.25,14.333333333333334,14.0,13.666666666666666,15.5,17.0
12.0,21.5,11.0,13.5,16.75,19.666666666666668,14.125,23.75,13.5,17.75,16.75,17.125,20.4,13.0,21.375,23.0,15.0,15.166666666666666,18.5,13.5
10.0,18.0,11.0,13.5,15.25,19.166666666666668,13.25,19.5,13.5,17.25,17.0,15.625,18.1,13.333333333333334,20.75,20.0,15.25,14.666666666666666,16.25,15.0
7.0,17.166666666666668,10.0,20.75,15.0,17.5,16.0,16.0,20.75,15.75,20.0,16.0,16.1,20.166666666666668,22.375,18.5,17.0,17.0,18.5,16.5
10.0,11.666666666666666,9.0,9.5,14.0,9.666666666666666,14.0,10.5,9.5,14.5,11.0,12.5,10.4,9.0,16.75,11.0,12.0,14.0,13.5,10.5
12.0,19.5,12.0,17.0,17.0,22.666666666666668,17.625,19.75,17.0,16.5,18.75,13.5,20.3,15.833333333333334,17.75,21.5,20.25,18.166666666666668,18.25,16.25
13.0,13.333333333333334,14.0,11.75,14.5,13.333333333333334,13.75,12.0,11.75,14.5,14.25,12.75,13.0,10.5,15.5,13.0,12.5,15.0,12.0,10.5
11.0,12.333333333333334,9.0,13.0,14.0,13.0,13.5,12.5,13.0,13.0,13.5,13.25,12.2,12.0,15.5,13.333333333333334,17.5,13.666666666666666,12.5,13.0
16.0,17.833333333333332,13.0,21.5,16.0,19.0,15.875,21.25,21.5,15.0,18.25,13.375,18.2,18.666666666666668,18.125,20.666666666666668,19.0,17.333333333333332,21.0,16.0
12.0,15.666666666666666,14.0,17.75,15.0,13.5,17.125,16.5,17.75,13.25,22.0,16.625,14.5,16.833333333333332,14.125,16.0,14.0,17.5,13.25,17.25
15.0,18.0,12.0,20.5,14.5,19.333333333333332,14.75,19.0,20.5,13.0,20.0,12.875,18.3,18.166666666666668,17.0,19.5,19.5,17.0,15.5,16.75
17.0,18.166666666666668,15.0,17.75,18.25,16.833333333333332,15.875,19.5,17.75,20.25,18.5,19.75,16.8,19.0,16.25,20.0,16.0,18.166666666666668,14.75,15.0
14.0,10.0,15.0,8.5,15.5,13.0,13.25,10.5,8.5,14.0,8.5,11.0,11.6,6.666666666666667,16.0,10.666666666666666,13.5,14.0,14.5,7.5
8.0,17.333333333333332,10.0,13.5,15.5,14.666666666666666,19.375,19.75,13.5,18.75,10.0,16.25,16.8,11.166666666666666,17.25,17.166666666666668,15.75,19.166666666666668,16.75,13.0
5.0,17.333333333333332,7.0,15.0,19.75,20.666666666666668,19.125,19.25,15.0,22.75,17.25,14.125,19.8,14.0,15.125,17.833333333333332,15.0,20.333333333333332,13.0,11.5
8.0,22.166666666666668,9.0,14.5,17.0,19.666666666666668,18.0,21.75,14.5,18.75,16.0,16.625,20.9,12.333333333333334,16.375,21.5,21.0,20.5,14.25,15.25
14.0,20.166666666666668,12.0,14.0,17.0,17.833333333333332,14.875,23.5,14.0,13.25,15.25,17.0,18.8,13.666666666666666,17.0,22.333333333333332,10.25,15.333333333333334,19.75,12.5
8.0,14.0,10.0,13.0,12.0,15.333333333333334,12.75,14.0,13.0,12.0,14.0,14.75,14.0,13.0,15.0,15.333333333333334,11.0,12.0,14.0,14.5
