Player,UID,AF,CF,DLF,F9,P,PF,TM
Rubén Blanco,67156610.0,12.15,12.1,15.85,13.0,12.15,13.0,13.35
Luís Rodrigues,2000436535.0,10.8,12.1,13.0,11.9,10.8,11.8,11.9
Ricardo Graça,83107071.0,16.6,14.4,15.45,15.1,16.6,14.9,14.65
Andrejs Ciganiks,37075484.0,15.5,12.6,14.0,14.65,15.5,13.2,12.85
Billy Gilmour,61078265.0,17.5,16.8,17.35,16.5,17.5,17.6,14.25
Antonio Blanco,67256515.0,18.75,16.3,17.15,16.45,18.75,17.95,16.4
Gorka Alarcón,2000194477.0,16.2,11.6,14.85,15.1,16.2,14.25,13.5
Rodrigo Gogna,2000273938.0,18.9,19.9,20.9,20.8,18.9,18.4,18.05
Octavian Popescu,57175903.0,17.95,16.55,19.1,19.8,17.95,15.8,15.3
Yago Freitas,2000570843.0,15.8,13.0,13.9,13.8,15.8,14.0,11.8
Christian Kouamé,43201838.0,19.65,17.05,18.35,18.0,19.65,17.7,16.45
Sergio Rico,67171745.0,9.95,10.7,13.45,11.25,9.95,10.3,13.0
Timo Zaal,2000022712.0,15.7,11.95,14.45,13.15,15.7,14.65,13.95
Luis Garai,2000681737.0,13.3,10.1,11.1,12.2,13.3,11.7,10.7
Dawid Kownacki,96059679.0,16.05,13.35,14.9,14.25,16.05,15.95,14.75
Ali Tweed,2000432931.0,14.35,13.7,14.95,13.2,14.35,16.25,14.9
Reiss Nelson,28107919.0,17.5,15.05,16.05,17.4,17.5,15.6,13.3
Aarón Martín,67196209.0,18.6,16.1,18.55,18.7,18.6,18.0,15.85
Manu Morlanes,67228802.0,18.05,16.05,16.1,16.35,18.05,18.65,14.8
Unai Gómez,2000065899.0,15.95,15.9,17.3,16.4,15.95,15.9,13.6
Junior Esparragoza,2000179937.0,15.9,13.05,15.05,13.9,15.9,16.0,14.1
Germán,2000194475.0,16.15,14.9,16.6,14.7,16.15,17.6,16.4
Emil Bohinen,53126104.0,17.55,15.65,18.7,19.05,17.55,15.15,15.15
Pedro Esperancinha,2000437963.0,16.35,12.8,15.4,14.15,16.35,16.2,14.25
Nino,2000511282.0,16.5,15.9,16.9,17.75,16.5,15.9,15.9
