Aerial Presence,Awareness,Clearing,Closing Down,Control,Creativity,Crossing,Decision Making,Defensive Positioning,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical Presence,Tackling
14.0,13.0,1.5,15.75,10.5,11.166666666666666,10.75,12.75,15.75,5.0,14.25,11.5,11.5,11.166666666666666,11.5,13.5,9.25,13.0,10.75,8.5
14.0,13.333333333333334,9.0,13.5,14.0,11.333333333333334,11.75,14.0,13.5,12.5,14.0,12.0,12.2,14.0,11.25,13.666666666666666,9.5,14.0,13.5,11.5
13.0,12.333333333333334,12.0,13.25,12.25,11.666666666666666,12.0,12.5,13.25,11.25,12.75,12.75,11.6,13.5,13.75,13.0,12.25,13.0,13.0,12.75
9.0,11.333333333333334,10.0,11.5,12.0,11.333333333333334,11.75,11.25,11.5,11.0,12.0,11.0,11.4,11.333333333333334,13.0,11.166666666666666,10.5,11.666666666666666,12.5,12.0
4.0,14.5,11.0,15.5,15.25,13.333333333333334,14.75,12.75,15.5,12.5,15.25,15.625,13.6,12.333333333333334,11.25,13.666666666666666,14.5,16.333333333333332,8.75,14.75
8.0,14.833333333333334,14.0,14.75,12.25,13.0,12.375,13.75,14.75,10.5,14.25,12.875,13.6,14.5,13.5,14.333333333333334,15.0,13.333333333333334,12.5,13.75
15.0,10.0,7.0,10.25,14.0,11.166666666666666,13.625,10.75,10.25,14.5,10.75,11.875,10.9,8.5,15.75,10.166666666666666,13.75,13.833333333333334,14.0,9.75
14.0,16.833333333333332,10.0,11.5,17.75,16.0,13.625,17.0,11.5,16.5,12.5,12.0,16.4,11.333333333333334,12.625,16.833333333333332,16.25,15.333333333333334,12.5,10.75
11.0,14.0,8.0,14.25,14.0,13.5,15.5,13.25,14.25,14.0,13.25,10.25,13.7,12.666666666666666,13.625,13.5,14.5,15.833333333333334,11.25,11.75
6.0,13.0,8.0,11.5,13.5,14.666666666666666,13.75,12.5,11.5,16.5,12.5,11.25,13.6,9.333333333333334,16.0,13.333333333333334,16.0,15.0,13.0,9.5
13.0,14.333333333333334,11.0,9.5,13.0,14.5,11.375,13.25,9.5,13.5,14.5,12.25,14.3,7.833333333333333,15.375,13.833333333333334,15.75,12.833333333333334,12.25,10.0
13.5,12.333333333333334,5.5,11.5,7.75,12.166666666666666,7.75,13.75,11.5,4.75,13.0,9.75,11.9,8.333333333333334,8.0,13.833333333333334,9.25,9.833333333333334,9.0,8.0
18.0,8.833333333333334,13.0,10.75,6.75,12.666666666666666,8.125,12.0,10.75,5.25,12.5,9.375,10.2,11.833333333333334,14.75,12.5,8.5,8.833333333333334,12.5,11.75
11.0,9.0,7.0,6.5,12.5,10.333333333333334,11.5,10.5,6.5,13.5,7.5,12.75,9.8,6.333333333333333,16.75,10.0,11.0,11.0,12.0,8.5
13.0,12.833333333333334,12.0,9.75,12.0,12.333333333333334,12.0,13.25,9.75,11.0,13.0,14.625,12.7,8.833333333333334,13.875,12.833333333333334,14.0,12.666666666666666,12.75,10.75
18.0,10.5,13.0,11.25,9.0,9.333333333333334,8.75,12.75,11.25,5.5,11.25,15.875,9.8,11.5,13.0,12.0,8.0,9.666666666666666,13.0,13.25
6.0,10.5,5.0,9.5,14.5,13.0,12.125,11.0,9.5,14.75,10.5,12.0,12.0,8.833333333333334,14.5,10.833333333333334,11.5,12.5,10.75,8.75
9.0,14.5,7.0,14.25,12.5,13.333333333333334,13.5,14.25,14.25,12.0,15.25,12.25,13.6,13.833333333333334,13.0,14.666666666666666,15.5,13.166666666666666,10.25,15.75
8.5,11.833333333333334,8.5,11.5,13.75,14.166666666666666,10.75,11.5,11.5,11.75,9.25,14.75,12.8,12.166666666666666,14.0,12.333333333333334,10.0,11.833333333333334,12.5,10.5
5.5,12.166666666666666,8.5,11.5,15.25,12.5,12.25,13.5,11.5,10.25,9.75,10.75,12.4,11.166666666666666,12.0,13.0,12.0,14.166666666666666,10.5,11.5
13.0,11.833333333333334,9.0,11.5,6.75,12.666666666666666,7.125,12.0,11.5,7.0,12.0,12.5,11.6,12.333333333333334,12.625,13.166666666666666,8.75,8.0,13.0,10.5
18.0,11.166666666666666,13.0,11.25,10.5,8.666666666666666,10.5,11.25,11.25,8.5,11.25,16.25,9.6,11.5,14.25,11.333333333333334,9.0,11.666666666666666,16.0,11.25
14.0,13.333333333333334,3.0,12.25,14.0,12.833333333333334,15.0,12.75,12.25,13.0,12.25,11.5,13.1,10.333333333333334,14.125,12.833333333333334,14.5,15.5,11.75,12.25
11.0,13.333333333333334,10.0,11.25,8.25,12.833333333333334,7.875,15.75,11.25,8.5,10.5,11.875,12.7,11.5,14.0,15.5,7.25,8.833333333333334,14.0,9.75
15.0,14.333333333333334,8.0,9.75,14.25,11.333333333333334,13.25,14.5,9.75,13.0,12.25,10.625,13.3,8.166666666666666,13.125,13.166666666666666,14.0,13.166666666666666,10.5,11.25
